WD_YM(출금연월),UTIZN_CO_APRVNO(이용업체승인번호),DPOST_BANKCD((비식별)입금은행코드),CALT_METH_NM(정산방법명),DPOST_AMT(입금금액)
﻿202301,12001347,VEA,익일정산,45900000
﻿202301,12001385,JVP,익일정산,7750000
﻿202301,14000517,CVN,익일정산,435000000
﻿202301,14000728,SHK,익일정산,1440000
﻿202301,14000780,BVI,익일정산,94900000
﻿202301,14000832,IEK,익일정산,140000
﻿202301,14000832,VEA,익일정산,20000
﻿202301,14000832,HZI,익일정산,150000
﻿202301,14001251,CVN,익일정산,1030000000
﻿202301,14001268,BVI,익일정산,194000000
﻿202301,14001275,BVI,익일정산,5910000
﻿202301,14001310,BVI,익일정산,116000000
﻿202301,14001365,FYT,익일정산,443000000
﻿202301,14001569,SHK,익일정산,286000000
﻿202301,14001590,FLX,익일정산,1180000000
﻿202301,14001611,SHK,익일정산,148000
﻿202301,14001635,SHK,익일정산,1180000000
﻿202301,14001666,IEK,익일정산,2210000
﻿202301,14001787,SHK,익일정산,26700000
﻿202301,14001877,JVP,익일정산,30600000
﻿202301,14001943,BVI,익일정산,94600000
﻿202301,15200020,KYG,익일정산,4820000
﻿202301,15200103,BVI,익일정산,19000
﻿202301,15200110,SHK,익일정산,25000
﻿202301,15200134,BVI,익일정산,1000
﻿202301,15200165,SHK,익일정산,16000
﻿202301,15200217,BVI,익일정산,29000
﻿202301,15200248,SHK,익일정산,8000
﻿202301,15200255,BVI,익일정산,17000
﻿202301,15200279,BVI,익일정산,7000
﻿202301,15200286,BVI,익일정산,31000
﻿202301,15200293,SHK,익일정산,22000
﻿202301,15200369,BVI,익일정산,252000000
﻿202301,15200428,FYT,익일정산,10700000
﻿202301,15200435,HZO,익일정산,3280000
﻿202301,15200466,VEA,익일정산,217000000
﻿202301,15200466,FYT,익일정산,117000000
﻿202301,15200570,BVI,익일정산,2480000
﻿202301,15200594,CVN,익일정산,5350000
﻿202301,15200840,FYT,익일정산,14300000
﻿202301,15201124,BVI,익일정산,4130000
﻿202301,15201155,JVP,익일정산,152000
﻿202301,15201155,KYG,익일정산,16000
﻿202301,15201155,XIE,익일정산,6000
﻿202301,15201155,FYT,익일정산,24000
﻿202301,15201155,ZVX,익일정산,14000
﻿202301,15201162,BVI,익일정산,146000000
﻿202301,15201214,JVP,익일정산,14000
﻿202301,15201214,IEK,익일정산,76000
﻿202301,15201214,VEA,익일정산,68000
﻿202301,15201214,BVI,익일정산,46000
﻿202301,15201214,KYG,익일정산,8000
﻿202301,15201214,FYT,익일정산,12000
﻿202301,15201214,ZDD,익일정산,4000
﻿202301,15201245,CVN,익일정산,600000
﻿202301,15201269,IEK,익일정산,10400000
﻿202301,15201342,TGT,익일정산,134000000
﻿202301,15201342,JVP,익일정산,380000000
﻿202301,15201342,IEK,익일정산,1040000000
﻿202301,15201342,HZO,익일정산,151000000
﻿202301,15201342,BVI,익일정산,1930000000
﻿202301,15201342,KYG,익일정산,419000000
﻿202301,15201342,XIE,익일정산,101000000
﻿202301,15201342,FYT,익일정산,129000000
﻿202301,15201342,ZVX,익일정산,38600000
﻿202301,15201342,RII,익일정산,131000000
﻿202301,15201342,SHK,익일정산,799000000
﻿202301,15201366,BVI,익일정산,1000
﻿202301,15201380,BVI,익일정산,454000
﻿202301,15201401,SHK,익일정산,15000
﻿202301,15201463,BVI,익일정산,14600000
﻿202301,15201522,SHK,익일정산,14500000
﻿202301,15300238,SHK,익일정산,500000
﻿202301,15300311,BVI,익일정산,54500000
﻿202301,15300328,BVI,익일정산,4900000
﻿202301,15300335,FYT,익일정산,1110000
﻿202301,15300373,VEA,익일정산,639000
﻿202301,15300397,VEA,익일정산,122000
﻿202301,15300401,BVI,익일정산,2970000
﻿202301,15300449,SHK,익일정산,1600000
﻿202301,15300456,VEA,익일정산,814000
﻿202301,15301114,BVI,익일정산,3260000
﻿202301,15600028,BVI,익일정산,3660000000
﻿202301,15600042,BVI,익일정산,1530000000
﻿202301,15600066,BVI,익일정산,26500000
﻿202301,17000082,BVI,익일정산,5530000
﻿202301,17000134,SHK,익일정산,12700000
﻿202301,17000158,SHK,익일정산,127000000
﻿202301,17000262,BVI,익일정산,9940000
﻿202301,17000279,BVI,익일정산,27600000
﻿202301,17000345,CVN,익일정산,82800000
﻿202301,17000383,SHK,익일정산,519000
﻿202301,17000411,BVI,익일정산,29500000
﻿202301,17000473,SHK,익일정산,1220000
﻿202301,17000518,SHK,익일정산,33400000
﻿202301,17000563,SHK,익일정산,6860000
﻿202301,17000594,SHK,익일정산,1030000000
﻿202301,17000646,SHK,익일정산,1590000
﻿202301,17000660,BVI,익일정산,68700000
﻿202301,17000691,SHK,익일정산,21600000
﻿202301,17000712,BVI,익일정산,79000000
﻿202301,17000729,BVI,익일정산,177000000
﻿202301,17000750,BVI,익일정산,205000000
﻿202301,18000010,SHK,익일정산,99200000
﻿202301,20000028,IEK,익일정산,12600000
﻿202301,20000035,CVN,익일정산,262000000
﻿202301,20000066,CVN,익일정산,459000000
﻿202301,20000118,SHK,익일정산,1230000000
﻿202301,20000239,BVI,익일정산,53300000
﻿202301,20000260,SHK,익일정산,31600000
﻿202301,20000350,SHK,익일정산,131000000
﻿202301,20000516,SHK,익일정산,2680000
﻿202301,21000018,CVN,익일정산,8980000
﻿202301,21000056,SHK,익일정산,361000000
﻿202301,21000094,SHK,익일정산,69800000
﻿202301,21000108,CVN,익일정산,26600000
﻿202301,21000115,BVI,익일정산,10300000000
﻿202301,21000122,SHK,익일정산,2270000
﻿202301,21000177,BVI,익일정산,112000000
﻿202301,21700024,SHK,익일정산,26300000
﻿202301,21900035,CVN,익일정산,115000000
﻿202301,21900042,BVI,익일정산,118000000
﻿202301,21900374,SHK,익일정산,152000000
﻿202301,21900402,BVI,익일정산,1500000
﻿202301,23000067,SHK,익일정산,11600000
﻿202301,35000411,SHK,실시간정산,821000000
﻿202301,35000459,CVN,실시간정산,42500000
﻿202301,35000466,BVI,실시간정산,48600000
﻿202301,35000480,FYT,실시간정산,1940000
﻿202301,35100010,IEK,실시간정산,83000000
﻿202301,35100010,BVI,실시간정산,15100000
﻿202301,50000001,JVP,익일정산,131000000
﻿202301,50000001,VEA,익일정산,292000000
﻿202301,50000001,BVI,익일정산,340000000
﻿202301,50000001,RII,익일정산,176000000
﻿202301,50000001,EEB,익일정산,50900000
﻿202301,50000001,CVN,익일정산,309000000
﻿202301,51000001,JVP,익일정산,1400000
﻿202301,51000001,BVI,익일정산,2690000
﻿202301,51000001,KYG,익일정산,826000
﻿202301,51000001,QDF,익일정산,4050000
﻿202301,51000001,RII,익일정산,7370000
﻿202301,51000001,IUR,익일정산,288000
﻿202301,51000001,CVN,익일정산,24600000
﻿202301,51000001,SHK,익일정산,23200000
﻿202301,52000001,IEK,익일정산,1750000
﻿202301,52000001,VEA,익일정산,4530000
﻿202301,52000001,HZI,익일정산,7860000
﻿202301,52000001,BVI,익일정산,3400000
﻿202301,52000001,KYG,익일정산,457000
﻿202301,52000001,ZVX,익일정산,8000
﻿202301,52000001,IUR,익일정산,282000
﻿202301,52000001,CAZ,익일정산,47000
﻿202301,53000001,TGT,익일정산,1090000
﻿202301,53000001,HZO,익일정산,7120000
﻿202301,53000001,BVI,익일정산,103000000
﻿202301,53000001,QDF,익일정산,4710000
﻿202301,53000001,FYT,익일정산,5860000
﻿202301,53000001,ZDD,익일정산,1210000
﻿202301,53000001,EEB,익일정산,1680000
﻿202301,53000001,SHK,익일정산,91700000
﻿201811,35000411,SHK,실시간정산,1530000000
﻿201811,35000466,BVI,실시간정산,507000000
﻿201811,35000480,FYT,실시간정산,663000000
﻿201811,35100010,FYT,실시간정산,40600000
﻿201904,35000411,SHK,실시간정산,1630000000
﻿201904,35100027,KYG,실시간정산,8000
﻿201904,35100027,CVN,실시간정산,13200000
﻿201910,35000411,SHK,실시간정산,2840000000
﻿201910,35000466,BVI,실시간정산,279000000
﻿201910,35100010,IEK,실시간정산,91500000
﻿201910,35100010,BVI,실시간정산,31400000
﻿201910,35100027,KYG,실시간정산,275000
﻿202003,35000411,SHK,실시간정산,1510000000
﻿202003,35000480,FYT,실시간정산,110000000
﻿202003,35100010,IEK,실시간정산,104000000
﻿202106,35000411,SHK,실시간정산,1540000000
﻿202106,35000480,FYT,실시간정산,93900000
﻿202106,35100010,FYT,실시간정산,20900000
﻿202106,35100027,KYG,실시간정산,15000
﻿202112,35000411,SHK,실시간정산,786000000
﻿202112,35000497,JVP,실시간정산,822000000
﻿202112,35100027,KYG,실시간정산,983000
﻿202112,35100027,CVN,실시간정산,17800000
﻿202204,35000411,SHK,실시간정산,195000000
﻿202204,35000480,FYT,실시간정산,593000000
﻿202204,35100010,IEK,실시간정산,105000000
﻿202210,11000699,VEA,익일정산,7750000
﻿202210,11001063,SHK,익일정산,22700000
﻿202210,11001184,SHK,익일정산,9930000000
﻿202210,11900104,SHK,익일정산,45900000
﻿202210,11900111,SHK,익일정산,14200000
﻿202210,12000018,JVP,익일정산,1390000000
﻿202210,12000018,BVI,익일정산,3510000
﻿202210,12000032,IEK,익일정산,522000000
﻿202210,12000032,HZI,익일정산,4980000
﻿202210,12000032,FYT,익일정산,153000000
﻿202210,12000032,CVN,익일정산,4670000
﻿202210,12000063,IEK,익일정산,32300000
﻿202210,12000063,SHK,익일정산,236000000
﻿202210,12000115,SHK,익일정산,162000000
﻿202210,12000122,IEK,익일정산,419000000
﻿202210,12000153,IEK,익일정산,146000000
﻿202210,12000205,VEA,익일정산,384000000
﻿202210,12000298,HZO,익일정산,173000000
﻿202210,12000326,VEA,익일정산,217000000
﻿202210,12000333,VEA,익일정산,280000000
﻿202210,12000364,VEA,익일정산,150000000
﻿202210,12000388,RII,익일정산,111000000
﻿202210,12000395,JVP,익일정산,68200000
﻿202210,12000520,BVI,익일정산,17400000
﻿202210,12000731,CVN,익일정산,22900000
﻿202210,12000762,CVN,익일정산,56200000
﻿202210,12000779,CVN,익일정산,163000000
﻿202210,12000786,CVN,익일정산,39600000
﻿202210,12000838,IEK,익일정산,106000000
﻿202210,12000845,CVN,익일정산,84600000
﻿202210,12000852,IEK,익일정산,76700000
﻿202210,12000869,IEK,익일정산,185000000
﻿202210,12000883,IEK,익일정산,89700000
﻿202210,12000890,IEK,익일정산,41800000
﻿202210,12000904,IEK,익일정산,83000000
﻿202210,12000973,CVN,익일정산,411000000
﻿202210,12001022,IEK,익일정산,153000000
﻿202210,12001039,IEK,익일정산,265000000
﻿202210,12001060,CVN,익일정산,90900000
﻿202210,12001112,SHK,익일정산,20400000
﻿202210,12001271,HZI,익일정산,58900000
﻿202210,12001330,BVI,익일정산,5380000
﻿202210,12001361,IEK,익일정산,857000000
﻿202210,14000517,CVN,익일정산,444000000
﻿202210,14000728,SHK,익일정산,12300000
﻿202210,14000780,BVI,익일정산,74800000
﻿202210,14000832,BVI,익일정산,60000
﻿202210,14001275,BVI,익일정산,5990000
﻿202210,14001310,BVI,익일정산,129000000
﻿202210,14001493,SHK,익일정산,8630000
﻿202210,14001538,SHK,익일정산,292000000
﻿202210,14001569,SHK,익일정산,376000000
﻿202210,14001590,FLX,익일정산,749000000
﻿202210,14001611,SHK,익일정산,115000
﻿202210,14001635,SHK,익일정산,587000000
﻿202210,14001770,SHK,익일정산,172000000
﻿202210,14001787,SHK,익일정산,26300000
﻿202210,14001877,JVP,익일정산,37000000
﻿202210,14001936,CVN,익일정산,37400000
﻿202210,15200020,KYG,익일정산,4310000
﻿202210,15200110,SHK,익일정산,32000
﻿202210,15200134,BVI,익일정산,35000
﻿202210,15200141,BVI,익일정산,30000
﻿202210,15200158,BVI,익일정산,45000
﻿202210,15200189,IEK,익일정산,30000
﻿202210,15200196,BVI,익일정산,32000
﻿202210,15200217,BVI,익일정산,77000
﻿202210,15200231,BVI,익일정산,76000
﻿202210,15200262,BVI,익일정산,58000
﻿202210,15200279,BVI,익일정산,44000
﻿202210,15200286,BVI,익일정산,40000
﻿202210,15200293,BVI,익일정산,90000
﻿202210,15200314,BVI,익일정산,41000
﻿202210,15200321,BVI,익일정산,74000
﻿202210,15200369,BVI,익일정산,343000000
﻿202210,15200428,FYT,익일정산,8810000
﻿202210,15200466,IEK,익일정산,2360000
﻿202210,15200594,CVN,익일정산,9620000
﻿202210,15201124,BVI,익일정산,3030000
﻿202210,15201155,JVP,익일정산,136000
﻿202210,15201155,HZO,익일정산,12000
﻿202210,15201155,BVI,익일정산,136000
﻿202210,15201155,QDF,익일정산,22000
﻿202210,15201155,FLX,익일정산,8000
﻿202210,15201214,JVP,익일정산,6000
﻿202210,15201214,IEK,익일정산,30000
﻿202210,15201214,VEA,익일정산,8000
﻿202210,15201214,QDF,익일정산,2000
﻿202210,15201245,BVI,익일정산,12700000
﻿202210,15201276,JVP,익일정산,4300000
﻿202210,15201342,JVP,익일정산,4170000
﻿202210,15201342,XIE,익일정산,1200000
﻿202210,15201342,AHN,익일정산,20000
﻿202210,15201366,BVI,익일정산,1000
﻿202210,15201401,SHK,익일정산,61000
﻿202210,15300328,BVI,익일정산,2850000
﻿202210,15300335,FYT,익일정산,1180000
﻿202210,15300342,VEA,익일정산,3230000
﻿202210,15300401,BVI,익일정산,3090000
﻿202210,15300418,VEA,익일정산,2400000
﻿202210,15300795,VEA,익일정산,166000
﻿202210,15301093,VEA,익일정산,322000
﻿202210,17000082,BVI,익일정산,9450000
﻿202210,17000345,CVN,익일정산,62300000
﻿202210,17000404,SHK,익일정산,5390000
﻿202210,17000466,SHK,익일정산,410000000
﻿202210,17000525,BVI,익일정산,149000000
﻿202210,17000549,SHK,익일정산,330000000
﻿202210,17000570,SHK,익일정산,124000000
﻿202210,17000622,SHK,익일정산,258000000
﻿202210,17000646,SHK,익일정산,15800000
﻿202210,17000653,BVI,익일정산,48400000
﻿202210,17000660,BVI,익일정산,43400000
﻿202210,17000705,SHK,익일정산,11700000
﻿202210,17000743,BVI,익일정산,473000000
﻿202210,20000211,SHK,익일정산,796000000
﻿202210,20000260,SHK,익일정산,73100000
﻿202210,20000350,SHK,익일정산,129000000
﻿202210,20000457,SHK,익일정산,1820000
﻿202210,20000464,SHK,익일정산,1750000
﻿202210,20000471,SHK,익일정산,96700000
﻿202210,20000523,IEK,익일정산,41900000
﻿202210,21000063,SHK,익일정산,410000000
﻿202210,21000094,SHK,익일정산,79700000
﻿202210,21000139,BVI,익일정산,1780000000
﻿202210,21900374,SHK,익일정산,160000000
﻿202210,21900402,BVI,익일정산,3010000
﻿202210,23000067,SHK,익일정산,2170000
﻿202210,35000466,BVI,실시간정산,23000000
﻿202210,35000480,FYT,실시간정산,663000000
﻿202210,35100027,CVN,실시간정산,16100000
﻿202210,50000001,JVP,익일정산,426000000
﻿202210,50000001,VEA,익일정산,491000000
﻿202210,50000001,BVI,익일정산,1020000000
﻿202210,50000001,QDF,익일정산,17200000
﻿202210,50000001,ZVX,익일정산,7310000
﻿202210,50000001,RII,익일정산,290000000
﻿202210,50000001,CAZ,익일정산,30800000
﻿202210,50000001,CVN,익일정산,593000000
﻿202210,51000001,JVP,익일정산,2860000
﻿202210,51000001,HZO,익일정산,584000
﻿202210,51000001,VEA,익일정산,17700000
﻿202210,51000001,IUR,익일정산,391000
﻿202210,51000001,EEB,익일정산,860000
﻿202210,51000001,SHK,익일정산,50300000
﻿202210,52000001,JVP,익일정산,1500000
﻿202210,52000001,IEK,익일정산,5460000
﻿202210,52000001,HZO,익일정산,275000
﻿202210,52000001,VEA,익일정산,2180000
﻿202210,52000001,HZI,익일정산,4550000
﻿202210,52000001,BVI,익일정산,4310000
﻿202210,52000001,GPM,익일정산,9000
﻿202210,52000001,CAZ,익일정산,100000
﻿202210,53000001,VEA,익일정산,62600000
﻿202210,53000001,HZI,익일정산,103000000
﻿202210,53000001,QDF,익일정산,900000
﻿202210,53000001,FYT,익일정산,12400000
﻿202210,53000001,ZVX,익일정산,970000
﻿202210,53000001,EEB,익일정산,5460000
﻿202210,53000001,GPM,익일정산,23000
﻿202210,53000001,CAZ,익일정산,306000
﻿202210,59000001,IEK,익일정산,1790000000
﻿202210,59000001,HZO,익일정산,72200000
﻿202210,59000001,HZI,익일정산,806000000
﻿202210,59000001,FLX,익일정산,716000
﻿202210,59000001,IUR,익일정산,192000000
﻿202210,59000001,CVN,익일정산,1240000000
﻿202210,59000001,AHN,익일정산,3290000
﻿202210,59000002,TGT,익일정산,25900000
﻿202210,59000002,HZO,익일정산,3090000000
﻿202210,59000002,QDF,익일정산,4470000000
﻿202210,59000002,FYT,익일정산,2740000000
﻿202210,59000002,EEB,익일정산,3580000000
﻿202210,59000003,JVP,익일정산,30400000
﻿202210,59000003,IEK,익일정산,90700000
﻿202210,59000003,HZO,익일정산,1520000
﻿202210,59000003,KYG,익일정산,1250000
﻿202210,59000003,ZDD,익일정산,8000
﻿202301,11900083,VEA,익일정산,2350000
﻿202301,11900104,SHK,익일정산,42000000
﻿202301,12000018,JVP,익일정산,1380000000
﻿202301,12000032,QDF,익일정산,917000000
﻿202301,12000032,SHK,익일정산,310000000
﻿202301,12000056,CVN,익일정산,85300000
﻿202301,12000063,IEK,익일정산,34000000
﻿202301,12000094,SHK,익일정산,398000000
﻿202301,12000184,VEA,익일정산,442000000
﻿202301,12000267,HZI,익일정산,488000000
﻿202301,12000371,VEA,익일정산,119000000
﻿202301,12000395,JVP,익일정산,88300000
﻿202301,12000520,BVI,익일정산,23200000
﻿202301,12000568,FLX,익일정산,59900000
﻿202301,12000748,CVN,익일정산,68300000
﻿202301,12000755,IEK,익일정산,28200000
﻿202301,12000762,CVN,익일정산,57100000
﻿202301,12000807,IEK,익일정산,15500000
﻿202301,12000911,IEK,익일정산,257000000
﻿202301,12001060,CVN,익일정산,90000000
﻿202301,12001257,JVP,익일정산,232000000
﻿202301,12001264,HZI,익일정산,143000000
﻿202301,12001288,TGT,익일정산,46700000
﻿202301,12001295,IEK,익일정산,555000000
﻿202301,12001361,IEK,익일정산,545000000
﻿202301,12001378,VEA,익일정산,10400000
﻿202301,14000797,BVI,익일정산,15000000
﻿202301,14000801,BVI,익일정산,1240000000
﻿202301,14000832,SHK,익일정산,40000
﻿202301,14000915,SHK,익일정산,119000
﻿202301,14001431,SHK,익일정산,52100000
﻿202301,14001493,SHK,익일정산,4530000
